"date","year","month","day","dyad","dyad_id","country","week"
1989-01-11,"1989","01","11","Government of Colombia - ELN",624,"Colombia",2
1989-01-11,"1989","01","11","Government of Colombia - ELN",624,"Colombia",2
1989-01-11,"1989","01","11","Government of Colombia - ELN",624,"Colombia",2
1989-01-11,"1989","01","11","Government of Colombia - ELN",624,"Colombia",2
1989-01-24,"1989","01","24","Government of Colombia - ELN",624,"Colombia",4
1989-01-25,"1989","01","25","Government of Colombia - ELN",624,"Colombia",4
1989-01-25,"1989","01","25","Government of Colombia - ELN",624,"Colombia",4
1989-01-26,"1989","01","26","Government of Colombia - ELN",624,"Colombia",4
1989-01-26,"1989","01","26","Government of Colombia - ELN",624,"Colombia",4
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-02,"1989","02","02","Government of Colombia - ELN",624,"Colombia",5
1989-02-05,"1989","02","05","Government of Colombia - FARC",623,"Colombia",6
1989-02-05,"1989","02","05","Government of Colombia - FARC",623,"Colombia",6
1989-02-05,"1989","02","05","Government of Colombia - FARC",623,"Colombia",6
1989-02-10,"1989","02","10","Government of Colombia - FARC",623,"Colombia",6
1989-02-10,"1989","02","10","Government of Colombia - FARC",623,"Colombia",6
1989-02-10,"1989","02","10","Government of Colombia - FARC",623,"Colombia",6
1989-02-10,"1989","02","10","Government of Colombia - FARC",623,"Colombia",6
1989-02-10,"1989","02","10","Government of Colombia - FARC",623,"Colombia",6
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-15,"1989","02","15","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-16,"1989","02","16","Government of Colombia - ELN",624,"Colombia",7
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-02-28,"1989","02","28","AUC - Civilians",1077,"Colombia",9
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-09,"1989","03","09","Government of Colombia - EPL",626,"Colombia",10
1989-03-14,"1989","03","14","AUC - Civilians",1077,"Colombia",11
1989-03-14,"1989","03","14","AUC - Civilians",1077,"Colombia",11
1989-03-14,"1989","03","14","AUC - Civilians",1077,"Colombia",11
1989-03-14,"1989","03","14","AUC - Civilians",1077,"Colombia",11
1989-03-14,"1989","03","14","AUC - Civilians",1077,"Colombia",11
1989-03-23,"1989","03","23","Government of Colombia - FARC",623,"Colombia",12
1989-03-24,"1989","03","24","Government of Colombia - FARC",623,"Colombia",12
1989-03-25,"1989","03","25","Government of Colombia - FARC",623,"Colombia",12
1989-03-25,"1989","03","25","Government of Colombia - FARC",623,"Colombia",12
1989-03-26,"1989","03","26","Government of Colombia - FARC",623,"Colombia",13
1989-03-27,"1989","03","27","Government of Colombia - FARC",623,"Colombia",13
1989-03-27,"1989","03","27","Government of Colombia - FARC",623,"Colombia",13
1989-03-27,"1989","03","27","Government of Colombia - FARC",623,"Colombia",13
1989-03-27,"1989","03","27","Government of Colombia - FARC",623,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-01,"1989","04","01","Government of Colombia - ELN",624,"Colombia",13
1989-04-21,"1989","04","21","FARC - Civilians",1072,"Colombia",16
1989-04-21,"1989","04","21","FARC - Civilians",1072,"Colombia",16
1989-04-21,"1989","04","21","FARC - Civilians",1072,"Colombia",16
1989-04-21,"1989","04","21","FARC - Civilians",1072,"Colombia",16
1989-05-03,"1989","05","03","Government of Colombia - ELN",624,"Colombia",18
1989-05-03,"1989","05","03","Government of Colombia - ELN",624,"Colombia",18
1989-05-03,"1989","05","03","Government of Colombia - ELN",624,"Colombia",18
1989-05-03,"1989","05","03","Government of Colombia - ELN",624,"Colombia",18
1989-05-03,"1989","05","03","Government of Colombia - ELN",624,"Colombia",18
1989-05-03,"1989","05","03","Government of Colombia - ELN",624,"Colombia",18
1989-06-16,"1989","06","16","Government of Colombia - ELN",624,"Colombia",24
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-24,"1989","06","24","Government of Colombia - ELN",624,"Colombia",25
1989-06-25,"1989","06","25","Government of Colombia - ELN",624,"Colombia",26
1989-06-25,"1989","06","25","Government of Colombia - ELN",624,"Colombia",26
1989-06-29,"1989","06","29","Government of Colombia - EPL",626,"Colombia",26
1989-06-29,"1989","06","29","Government of Colombia - EPL",626,"Colombia",26
1989-06-29,"1989","06","29","Government of Colombia - EPL",626,"Colombia",26
1989-06-29,"1989","06","29","Government of Colombia - EPL",626,"Colombia",26
1989-06-29,"1989","06","29","Government of Colombia - EPL",626,"Colombia",26
1989-08-17,"1989","08","17","Government of Colombia - ELN",624,"Colombia",33
1989-08-17,"1989","08","17","Government of Colombia - ELN",624,"Colombia",33
1989-08-17,"1989","08","17","Government of Colombia - ELN",624,"Colombia",33
1989-08-17,"1989","08","17","Government of Colombia - ELN",624,"Colombia",33
1989-08-17,"1989","08","17","Government of Colombia - ELN",624,"Colombia",33
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-08-20,"1989","08","20","Government of Colombia - FARC",623,"Colombia",34
1989-09-02,"1989","09","02","Medellín Cartel - Civilians",1078,"Colombia",35
1989-09-03,"1989","09","03","Medellín Cartel - Civilians",1078,"Colombia",36
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-13,"1989","09","13","Government of Colombia - FARC",623,"Colombia",37
1989-09-15,"1989","09","15","Government of Colombia - ELN",624,"Colombia",37
1989-09-15,"1989","09","15","Government of Colombia - FARC",623,"Colombia",37
1989-09-15,"1989","09","15","Government of Colombia - FARC",623,"Colombia",37
1989-09-16,"1989","09","16","Government of Colombia - ELN",624,"Colombia",37
1989-09-16,"1989","09","16","Government of Colombia - FARC",623,"Colombia",37
1989-09-16,"1989","09","16","Government of Colombia - FARC",623,"Colombia",37
1989-09-17,"1989","09","17","Government of Colombia - ELN",624,"Colombia",38
1989-09-17,"1989","09","17","Government of Colombia - ELN",624,"Colombia",38
1989-09-17,"1989","09","17","Government of Colombia - ELN",624,"Colombia",38
1989-09-17,"1989","09","17","Government of Colombia - ELN",624,"Colombia",38
1989-09-17,"1989","09","17","Government of Colombia - FARC",623,"Colombia",38
1989-09-17,"1989","09","17","Government of Colombia - FARC",623,"Colombia",38
1989-10-10,"1989","10","10","Medellín Cartel - Civilians",1078,"Colombia",41
1989-10-10,"1989","10","10","Medellín Cartel - Civilians",1078,"Colombia",41
1989-10-25,"1989","10","25","Government of Colombia - ELN",624,"Colombia",43
1989-10-25,"1989","10","25","Government of Colombia - ELN",624,"Colombia",43
1989-10-25,"1989","10","25","Government of Colombia - ELN",624,"Colombia",43
1989-10-25,"1989","10","25","Government of Colombia - ELN",624,"Colombia",43
1989-10-25,"1989","10","25","Government of Colombia - ELN",624,"Colombia",43
1989-11-05,"1989","11","05","Government of Colombia - ELN",624,"Colombia",45
1989-11-05,"1989","11","05","Government of Colombia - ELN",624,"Colombia",45
1989-11-05,"1989","11","05","Government of Colombia - ELN",624,"Colombia",45
1989-11-05,"1989","11","05","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - ELN",624,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - EPL",626,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - EPL",626,"Colombia",45
1989-11-11,"1989","11","11","Government of Colombia - EPL",626,"Colombia",45
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-13,"1989","11","13","Government of Colombia - EPL",626,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-16,"1989","11","16","Government of Colombia - ELN",624,"Colombia",46
1989-11-19,"1989","11","19","Government of Colombia - ELN",624,"Colombia",47
1989-11-19,"1989","11","19","Government of Colombia - ELN",624,"Colombia",47
1989-11-19,"1989","11","19","Government of Colombia - ELN",624,"Colombia",47
1989-11-19,"1989","11","19","Government of Colombia - ELN",624,"Colombia",47
1989-11-19,"1989","11","19","Government of Colombia - ELN",624,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-20,"1989","11","20","Government of Colombia - FARC",623,"Colombia",47
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-26,"1989","11","26","AUC - Civilians",1077,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-11-27,"1989","11","27","Medellín Cartel - Civilians",1078,"Colombia",48
1989-12-16,"1989","12","16","AUC - Civilians",1077,"Colombia",50
